url_path,views_total,views_unique
/sayantikabanik/MasterClass/actions/runs/12758268044,2,1
/sayantikabanik/MasterClass/blob/main/.github/workflows/stats.yml,2,1
/sayantikabanik/MasterClass,1,1
/sayantikabanik/MasterClass/actions/runs/12758268044/job/35560101697,1,1
/sayantikabanik/MasterClass/edit/main/.github/workflows/stats.yml,1,1
/sayantikabanik/MasterClass/tree/main/.github/workflows,1,1
